id,PetType,Breed,AgeMonths,Color,Size,WeightKg,Vaccinated,HealthCondition,TimeInShelterDays,AdoptionFee,PreviousOwner,Adopted
1713,Cat,Persian,168,Black,Medium,20.44295329319277,0,1,51,245,1,0
1715,Cat,Siamese,125,White,Medium,7.889240422465326,1,0,39,296,0,1
1716,Cat,Siamese,115,Gray,Medium,20.40870807946608,1,1,16,102,1,0
1717,Rabbit,Rabbit,141,Black,Medium,2.598179558279336,0,0,71,473,1,0
1718,Dog,Labrador,133,Black,Small,2.019552769406541,0,0,21,104,0,0
1719,Rabbit,Rabbit,99,Gray,Small,26.16160682688648,1,0,56,32,1,0
1720,Cat,Persian,92,Black,Small,1.4597034247244127,1,0,62,331,1,0
1722,Dog,Golden Retriever,179,Black,Medium,23.84999721469524,1,0,3,70,0,1
1723,Dog,Labrador,141,White,Medium,21.16249362190757,0,0,29,498,1,1
1724,Cat,Persian,149,Brown,Large,9.776072304933896,0,1,56,372,0,0
1727,Bird,Parakeet,121,Gray,Large,9.407818116357827,0,0,80,127,1,0
1728,Rabbit,Rabbit,118,White,Small,22.85927785930652,1,0,32,153,0,0
1729,Bird,Parakeet,153,White,Small,21.81824683600593,0,0,73,330,1,0
1730,Rabbit,Rabbit,12,Gray,Medium,28.05036711727675,1,0,8,60,0,1
1731,Cat,Siamese,45,White,Small,22.542107017505018,1,1,53,430,0,0
1732,Dog,Poodle,156,Gray,Small,9.840306908431742,0,0,82,292,0,0
1733,Dog,Poodle,112,White,Small,24.52153013980749,0,0,18,89,1,0
1734,Bird,Parakeet,165,White,Small,18.215808968113464,1,0,83,301,0,0
1735,Rabbit,Rabbit,178,White,Large,18.05565589856779,1,1,60,211,0,0
1736,Dog,Golden Retriever,47,Brown,Medium,16.55924264341,0,0,22,340,1,0
1738,Bird,Parakeet,109,Gray,Medium,13.71673248427013,1,0,83,289,1,1
1739,Dog,Poodle,96,Gray,Medium,15.478044318218467,1,1,15,309,0,0
1740,Bird,Parakeet,21,Orange,Medium,15.41998458853866,1,0,61,419,0,1
1741,Rabbit,Rabbit,123,Brown,Medium,10.534454337285132,1,1,31,170,0,1
1742,Rabbit,Rabbit,153,Black,Medium,26.114672529738115,1,1,43,68,0,0
1743,Dog,Poodle,30,Gray,Medium,4.032323077875904,1,0,19,77,0,1
1745,Dog,Golden Retriever,27,Gray,Medium,17.143779527770853,1,0,34,364,0,1
1746,Bird,Parakeet,28,Black,Small,14.235989751660306,1,0,7,492,0,0
1747,Dog,Labrador,45,Brown,Small,3.178564394480768,1,0,41,2,0,1
1748,Rabbit,Rabbit,114,Orange,Small,2.1332818940567004,1,0,13,380,0,0
1749,Bird,Parakeet,6,Gray,Large,4.733668883395679,0,0,49,87,1,0
1750,Bird,Parakeet,60,Orange,Medium,16.348755996164115,1,1,81,201,0,0
1752,Dog,Labrador,6,Orange,Medium,16.287271534676236,1,0,23,242,0,1
1753,Bird,Parakeet,39,Gray,Medium,15.856710466548527,1,0,41,107,0,0
1754,Bird,Parakeet,44,Black,Large,23.20075772098688,0,0,69,31,1,0
1755,Dog,Golden Retriever,1,White,Large,4.841599666517787,1,0,14,77,0,1
1756,Bird,Parakeet,55,Gray,Small,10.181343751906502,1,0,19,68,0,0
1757,Dog,Golden Retriever,16,Gray,Large,11.738498926798217,0,0,26,361,1,0
1758,Bird,Parakeet,11,Orange,Small,9.832685622368484,0,0,15,114,0,0
1759,Cat,Siamese,144,Orange,Small,22.16334483563676,1,1,20,320,0,0
1760,Cat,Siamese,156,Orange,Medium,1.9728302709525765,1,0,12,18,0,1
1761,Rabbit,Rabbit,102,Black,Medium,10.90856264073517,0,0,39,34,0,0
1762,Rabbit,Rabbit,155,Orange,Small,18.848091191147773,1,0,18,211,1,0
1764,Bird,Parakeet,179,Brown,Large,2.037221047433122,1,0,38,488,0,1
1765,Cat,Persian,104,Gray,Small,8.628049148628978,1,1,21,237,1,0
1766,Bird,Parakeet,55,White,Small,14.90605787622926,1,0,42,268,1,0
1768,Cat,Persian,106,White,Large,17.110226973818868,0,0,6,298,0,0
1769,Bird,Parakeet,112,Orange,Medium,26.12639468406393,1,1,41,326,0,1
1770,Bird,Parakeet,173,Brown,Medium,19.224262038612512,1,0,56,171,0,1
1771,Dog,Poodle,18,Gray,Large,17.81519291015162,1,0,76,37,1,1
1772,Dog,Poodle,23,Orange,Medium,2.68998374525666,1,0,20,194,0,1
1773,Bird,Parakeet,6,Orange,Large,16.933429756366962,1,0,31,125,0,1
1774,Rabbit,Rabbit,74,Gray,Medium,6.392075585357153,1,0,77,210,0,1
1775,Dog,Labrador,130,White,Small,18.482545031473457,1,0,36,18,0,1
1776,Bird,Parakeet,60,Gray,Large,12.230135397900774,1,1,22,425,1,0
1777,Rabbit,Rabbit,46,Black,Medium,7.506706095256095,0,0,60,403,1,0
1778,Cat,Persian,83,Brown,Medium,26.52448725439751,1,1,14,221,0,0
1779,Cat,Persian,139,Black,Large,1.3193873917326164,1,0,74,178,0,0
1780,Cat,Persian,76,Brown,Medium,18.593184363500164,1,0,15,152,1,1
1781,Rabbit,Rabbit,101,Black,Small,3.899572177029524,1,0,42,339,1,0
1782,Dog,Labrador,166,Orange,Small,22.15599092862054,1,0,19,250,1,1
1783,Dog,Labrador,8,Black,Large,19.442247725501577,1,0,27,16,0,1
1784,Cat,Persian,78,Orange,Medium,21.042070231561684,1,0,7,289,0,1
1785,Rabbit,Rabbit,148,White,Large,10.283194089171134,0,0,77,96,0,0
1786,Bird,Parakeet,104,Black,Small,6.1051507824941496,0,0,68,342,1,0
1787,Dog,Poodle,11,Gray,Large,3.066491646798609,1,1,15,423,0,0
1788,Bird,Parakeet,104,Gray,Small,15.864933190842804,0,0,50,254,0,1
1790,Dog,Labrador,9,Brown,Medium,17.98252086734571,1,0,17,362,0,1
1791,Dog,Poodle,69,Brown,Large,28.92385739116309,1,0,20,355,1,0
1793,Bird,Parakeet,75,Orange,Medium,10.30125967799552,1,1,79,321,0,0
1794,Cat,Persian,38,Black,Medium,27.26965557086508,1,0,86,432,0,1
1795,Rabbit,Rabbit,156,Brown,Small,27.51881015513281,1,0,7,6,0,0
1797,Bird,Parakeet,92,Black,Small,16.10558317497782,1,0,82,17,1,0
1798,Bird,Parakeet,120,Brown,Small,17.402502304693257,1,0,82,248,0,0
1799,Bird,Parakeet,175,Brown,Medium,3.309963900992264,0,0,60,49,0,0
1800,Dog,Labrador,93,Brown,Medium,26.97368043885121,1,0,15,491,0,1
1802,Cat,Persian,55,Black,Medium,23.7651982500396,1,0,36,94,0,1
1803,Dog,Labrador,12,White,Medium,26.770621301259,0,1,8,142,0,1
1805,Rabbit,Rabbit,94,Orange,Medium,20.632325817019822,0,0,26,422,0,0
1808,Rabbit,Rabbit,176,Orange,Small,2.431137347225217,1,0,21,142,0,0
1809,Cat,Persian,108,Orange,Medium,20.269069055704527,0,0,77,302,1,0
1810,Bird,Parakeet,8,Brown,Large,26.453675860211245,0,0,50,345,0,0
1811,Bird,Parakeet,64,Gray,Medium,19.78684683990864,1,0,47,434,0,0
1812,Dog,Poodle,132,Black,Medium,19.23732118798585,1,0,33,257,0,1
1813,Bird,Parakeet,123,Black,Medium,26.87489955060509,1,0,65,16,1,1
1814,Cat,Persian,136,White,Large,3.099292549665,1,0,81,292,0,0
1815,Cat,Persian,5,Black,Small,1.3059974676611157,1,0,53,143,0,1
1816,Dog,Labrador,12,Orange,Large,6.480584139164078,1,0,17,127,1,1
1817,Cat,Siamese,8,Black,Small,20.352623640363102,1,0,67,197,0,1
1818,Cat,Siamese,11,Black,Small,17.734857311545376,1,1,3,353,0,0
1820,Rabbit,Rabbit,83,Gray,Large,10.399920041151091,1,0,39,234,0,0
1821,Rabbit,Rabbit,162,Orange,Large,15.00734381090298,1,0,49,89,0,0
1822,Rabbit,Rabbit,169,Orange,Medium,15.552790890674816,0,0,87,480,0,0
1823,Rabbit,Rabbit,46,White,Large,12.768550673807876,0,0,54,46,0,0
1824,Dog,Labrador,101,Black,Large,2.345683694438644,0,0,70,475,0,0
1825,Dog,Poodle,155,Black,Small,16.930464590394436,1,0,70,413,0,0
1826,Dog,Poodle,156,Brown,Medium,20.87777514876745,1,1,70,446,1,0
1827,Bird,Parakeet,171,Orange,Large,6.742087878919052,1,0,15,31,0,0
1828,Bird,Parakeet,13,White,Medium,16.24733976381354,1,0,72,362,0,1
1829,Dog,Labrador,69,Orange,Medium,4.259192036454249,1,0,42,333,0,1
1830,Rabbit,Rabbit,98,Black,Small,27.81033420044753,1,0,50,436,1,0
1832,Rabbit,Rabbit,120,Orange,Large,8.813118790557578,1,1,41,6,0,0
1833,Dog,Labrador,33,Gray,Small,18.452964110358387,1,0,79,80,1,1
1835,Rabbit,Rabbit,178,White,Large,16.94317198671458,1,0,49,202,0,0
1836,Rabbit,Rabbit,113,Brown,Medium,1.1366603401449935,0,0,6,30,1,0
1837,Cat,Persian,150,Gray,Medium,8.312174719329363,1,0,5,409,0,1
1838,Dog,Poodle,58,Brown,Large,22.169803514703947,0,0,19,295,1,0
1839,Bird,Parakeet,47,Orange,Medium,9.866927697858866,1,1,67,431,0,0
1840,Rabbit,Rabbit,147,Gray,Small,16.526986729832565,1,0,53,40,0,0
1841,Rabbit,Rabbit,117,Brown,Small,17.91936023917864,1,0,62,176,0,0
1842,Rabbit,Rabbit,29,Brown,Small,10.345551420765055,1,0,89,373,1,0
1844,Cat,Persian,31,Black,Small,2.408318975574189,0,0,19,102,0,0
1845,Dog,Golden Retriever,153,White,Medium,22.72557687211942,1,1,81,330,0,0
1846,Cat,Persian,52,Gray,Small,26.545561289467365,1,0,26,144,0,0
1847,Rabbit,Rabbit,148,Black,Small,15.82883360408785,0,0,34,415,0,0
1848,Dog,Labrador,156,Orange,Small,6.898977063751136,1,0,55,114,0,1
1849,Cat,Persian,114,Gray,Medium,9.651794564037464,0,0,24,142,1,0
1850,Dog,Golden Retriever,1,Orange,Medium,29.02054604546879,1,0,5,146,0,1
1851,Dog,Labrador,93,Black,Small,15.312766128094138,1,0,51,417,1,1
1852,Rabbit,Rabbit,58,Brown,Medium,1.39826245439477,1,1,57,403,0,0
1853,Cat,Persian,10,Black,Large,25.90380874266633,0,0,49,306,0,0
1855,Bird,Parakeet,39,Orange,Large,25.60959000506461,0,0,17,416,0,0
1856,Dog,Golden Retriever,15,White,Medium,20.75045324018292,1,1,77,63,0,1
1857,Dog,Labrador,106,Black,Medium,7.1780242754546615,0,0,79,333,1,1
1858,Dog,Golden Retriever,75,Gray,Medium,12.105184086456896,1,1,52,393,0,0
1859,Rabbit,Rabbit,121,Orange,Large,1.119079884026005,0,0,45,137,0,0
1860,Dog,Labrador,143,Black,Medium,1.6106757231332811,0,0,35,103,0,1
1861,Rabbit,Rabbit,45,Brown,Large,10.918657263191468,0,0,12,61,0,0
1863,Cat,Persian,44,Brown,Medium,11.424474033764364,0,0,65,191,0,0
1864,Cat,Persian,121,Gray,Large,3.429938203899587,1,1,18,233,0,0
1865,Cat,Siamese,39,White,Small,5.702951086978453,0,0,87,335,1,0
1866,Bird,Parakeet,14,White,Small,10.019203106455734,1,0,47,303,0,1
1867,Rabbit,Rabbit,111,Orange,Medium,1.8285566139963023,1,1,18,198,1,0
1868,Dog,Poodle,128,Brown,Medium,24.396566132683105,1,1,53,2,0,0
1869,Dog,Poodle,89,Gray,Large,13.82772828345625,1,0,78,314,0,0
1870,Dog,Golden Retriever,134,Black,Medium,4.689521721173311,1,0,9,412,0,1
1871,Cat,Siamese,119,Orange,Large,20.455081723055272,0,1,64,320,1,0
1873,Cat,Persian,46,Orange,Large,4.267532272408911,1,1,38,296,0,0
1875,Dog,Labrador,75,Black,Large,17.933869636734496,1,0,67,25,1,1
1877,Rabbit,Rabbit,70,Black,Medium,23.59115642379709,1,0,65,98,1,1
1878,Cat,Persian,108,Orange,Small,28.92972979603628,0,0,66,231,0,0
1879,Dog,Poodle,5,White,Large,16.910394850642923,1,0,28,310,1,1
1880,Dog,Labrador,117,Gray,Large,24.388382437052112,1,1,16,363,0,0
1882,Dog,Poodle,174,White,Small,9.316239449178626,1,1,85,150,0,0
1884,Bird,Parakeet,10,Orange,Medium,16.06253287322056,0,1,29,227,0,0
1885,Dog,Poodle,42,White,Medium,24.358522208177018,1,1,40,152,0,0
1886,Dog,Labrador,88,Orange,Large,4.645471288851354,0,0,14,20,1,0
1887,Bird,Parakeet,143,Gray,Medium,9.515339361036352,1,1,24,446,0,0
1889,Rabbit,Rabbit,149,White,Small,17.45585303267366,1,0,15,468,1,0
1890,Bird,Parakeet,175,Orange,Large,25.7791974123767,1,0,42,394,1,0
1891,Bird,Parakeet,163,Orange,Small,21.91361877820244,0,0,68,461,0,0
1892,Dog,Labrador,72,Brown,Medium,27.824331498816008,1,0,89,364,0,1
1893,Bird,Parakeet,14,Black,Medium,2.580844807414917,1,0,8,483,0,1
1894,Rabbit,Rabbit,53,Orange,Large,1.3920008792918817,1,0,20,469,0,0
1895,Cat,Persian,9,White,Medium,17.677042153477032,1,0,47,399,0,1
1896,Cat,Siamese,149,White,Medium,15.6134777360374,1,0,65,101,1,1
1897,Bird,Parakeet,73,Brown,Medium,5.064797568099181,1,0,31,300,1,1
1898,Dog,Golden Retriever,178,Black,Medium,15.49081367820422,1,0,71,351,0,1
1900,Cat,Persian,179,Brown,Large,1.629302762990707,1,0,79,128,1,0
1901,Bird,Parakeet,176,Gray,Large,4.311329626876833,1,0,69,226,0,0
1902,Dog,Labrador,10,Orange,Small,14.12987579355346,0,0,31,289,0,1
1903,Cat,Persian,140,Orange,Medium,9.430946920999288,1,0,54,275,1,1
1904,Rabbit,Rabbit,22,Black,Large,23.110891136233903,1,0,25,51,0,1
1906,Rabbit,Rabbit,142,Black,Small,3.8025769407812713,1,0,27,333,0,0
1908,Dog,Golden Retriever,158,Brown,Medium,22.05577845581176,0,0,73,66,0,0
1909,Bird,Parakeet,87,Black,Small,26.99216501274985,0,1,31,436,0,0
1910,Cat,Siamese,89,White,Medium,10.598766480498687,1,0,27,10,0,1
1911,Rabbit,Rabbit,63,White,Large,24.36264037561513,1,0,21,382,0,0
1913,Dog,Golden Retriever,112,Orange,Small,20.64643727295923,1,0,49,201,0,0
1914,Dog,Labrador,139,Gray,Medium,6.14917967168346,0,0,60,30,0,1
1915,Bird,Parakeet,144,Black,Small,5.456839938410158,1,0,5,370,0,0
1916,Dog,Labrador,131,White,Small,27.243894524927505,1,0,72,152,0,1
1917,Cat,Siamese,167,Gray,Small,22.22432433881888,1,0,68,499,1,1
1918,Dog,Labrador,158,Black,Small,3.635419612719802,1,0,80,72,0,1
1920,Rabbit,Rabbit,101,Gray,Medium,29.892607323111548,1,0,60,230,0,1
1921,Cat,Siamese,170,Black,Large,29.53944763096088,1,0,15,361,0,0
1922,Cat,Siamese,30,Orange,Medium,20.30987522027204,1,0,74,7,0,1
1923,Bird,Parakeet,48,Brown,Medium,17.561701710600925,1,0,21,388,1,1
1924,Bird,Parakeet,26,Gray,Medium,17.08994809859588,1,0,89,329,0,1
1925,Rabbit,Rabbit,39,Gray,Large,18.889657922990263,1,0,46,465,1,0
1926,Cat,Siamese,68,Orange,Small,17.509160105565208,0,0,15,174,1,0
1927,Dog,Golden Retriever,99,White,Large,9.228619788853225,1,0,17,46,1,0
1928,Rabbit,Rabbit,30,Brown,Large,22.315758324047863,1,0,40,332,1,0
1929,Bird,Parakeet,151,Black,Medium,11.439780144592678,1,1,11,183,0,0
1930,Rabbit,Rabbit,124,Black,Large,15.655256378896958,1,0,74,99,0,0
1931,Bird,Parakeet,131,Brown,Large,15.18909857049649,1,0,51,244,1,0
1932,Cat,Persian,21,White,Large,1.0633401428602145,0,0,65,420,1,0
1933,Rabbit,Rabbit,47,Orange,Medium,18.056167495158345,0,0,28,78,0,0
1934,Dog,Poodle,159,Brown,Small,26.758066603210324,1,0,13,123,0,0
1935,Dog,Poodle,175,White,Medium,23.484625966691564,0,0,8,298,0,0
1936,Bird,Parakeet,155,White,Large,29.07525485577738,0,0,52,403,0,0
1937,Cat,Siamese,70,Orange,Medium,26.740641555324693,0,0,55,208,1,0
1938,Rabbit,Rabbit,137,Orange,Large,18.87136717655356,1,1,34,203,0,0
1939,Dog,Poodle,176,Brown,Medium,28.046551120197943,0,0,55,32,0,0
1940,Rabbit,Rabbit,156,White,Small,1.3888741622915703,0,0,30,421,0,0
1941,Dog,Golden Retriever,112,Orange,Large,8.448071094030372,1,1,12,184,1,0
1942,Bird,Parakeet,76,White,Small,10.82374722222071,0,0,74,287,0,0
1943,Bird,Parakeet,43,Brown,Medium,14.153611478840068,0,0,35,253,0,0
1944,Cat,Persian,157,White,Large,3.727734786629073,0,0,72,427,0,0
1946,Bird,Parakeet,134,Brown,Small,27.615406922338742,0,0,46,237,0,0
1947,Rabbit,Rabbit,26,White,Large,25.21208342256736,1,0,24,186,0,0
1948,Dog,Labrador,82,White,Large,17.074720469590623,1,1,1,242,1,0
1949,Cat,Siamese,113,White,Large,9.356771163634589,1,0,68,345,0,0
1950,Cat,Persian,172,Gray,Medium,9.262484324020638,1,0,84,346,0,1
1951,Bird,Parakeet,154,Brown,Large,27.721160711413503,0,1,68,54,0,0
1952,Bird,Parakeet,29,Black,Small,15.027033871257023,1,0,7,224,1,0
1953,Bird,Parakeet,158,White,Medium,10.754026074751875,0,0,53,108,1,0
1954,Dog,Labrador,152,Orange,Medium,15.53371921226722,0,0,50,400,0,1
1956,Cat,Siamese,23,Brown,Large,14.954456392777972,1,0,62,31,0,0
1957,Bird,Parakeet,174,Gray,Small,19.925458441247763,1,1,48,3,0,0
1958,Dog,Poodle,81,White,Small,22.24080231478303,1,0,17,363,1,1
1959,Rabbit,Rabbit,107,Orange,Large,22.817720161358665,1,0,49,132,1,0
1960,Cat,Siamese,172,Brown,Medium,1.5639414941668517,1,0,23,434,0,1
1961,Dog,Labrador,31,Gray,Large,27.7718926408712,1,0,62,254,0,1
1962,Rabbit,Rabbit,67,Black,Large,8.932718841056172,1,1,7,352,1,0
1963,Dog,Labrador,139,Gray,Medium,6.305124317242163,1,0,30,61,1,0
1965,Dog,Poodle,65,Orange,Medium,15.2783702413552,0,1,71,286,0,0
1966,Bird,Parakeet,143,Orange,Medium,7.440383458060706,1,0,87,321,0,1
1967,Cat,Persian,51,White,Medium,22.292606234396416,1,0,9,235,1,1
1968,Cat,Persian,164,Brown,Small,17.8621644899301,1,0,86,92,0,0
1969,Rabbit,Rabbit,142,Gray,Small,2.5503026655397267,1,1,70,417,0,0
1970,Cat,Persian,162,Brown,Small,6.452455798692379,0,1,65,414,0,0
1971,Dog,Golden Retriever,87,Gray,Large,16.40483035776829,1,0,84,48,0,0
1972,Cat,Siamese,128,Brown,Large,7.329922764663319,1,0,55,42,1,0
1973,Dog,Labrador,168,White,Small,20.49619692288141,1,0,7,140,0,1
1974,Cat,Persian,88,Orange,Small,15.62831763583967,1,0,48,242,1,0
1975,Bird,Parakeet,147,Orange,Medium,23.04903788202829,1,0,31,59,0,1
1976,Dog,Labrador,178,Black,Large,1.313153379295847,1,0,87,278,1,1
1977,Dog,Labrador,130,Gray,Large,8.617422324584052,1,0,70,144,0,1
1978,Dog,Labrador,37,Black,Medium,16.914615918627337,0,0,30,47,0,1
1979,Rabbit,Rabbit,4,Orange,Small,17.81322726559392,1,0,74,57,0,1
1980,Rabbit,Rabbit,145,White,Large,1.4214899227137296,0,0,88,163,0,0
1981,Rabbit,Rabbit,47,Orange,Large,20.19447325329605,1,1,41,10,1,0
1982,Rabbit,Rabbit,169,Orange,Large,10.893330448770808,0,0,43,373,0,0
1984,Cat,Siamese,152,Gray,Medium,12.129401281344869,1,0,38,465,0,1
1985,Bird,Parakeet,55,Orange,Medium,15.516845794000664,1,0,63,259,0,1
1986,Dog,Poodle,63,Black,Large,10.44760676862293,1,1,9,352,1,0
1987,Bird,Parakeet,42,Black,Small,19.52150644749176,1,0,3,47,1,0
1988,Dog,Golden Retriever,93,Brown,Small,2.6051438873247603,1,0,88,163,0,0
1989,Rabbit,Rabbit,105,Orange,Medium,3.715353906675248,1,0,64,18,0,1
1990,Dog,Poodle,171,Brown,Large,12.140661980650412,1,0,1,229,1,0
1991,Rabbit,Rabbit,96,White,Small,21.46412068234445,1,0,27,325,0,0
1992,Bird,Parakeet,86,Black,Large,15.736895383974934,1,0,21,155,0,0
1993,Rabbit,Rabbit,81,Black,Medium,17.516117081778948,1,0,72,136,0,1
1994,Cat,Siamese,137,White,Large,17.364221550269527,0,1,14,423,1,0
1997,Bird,Parakeet,98,White,Large,8.385188906540957,0,0,29,326,1,0
1999,Bird,Parakeet,35,Gray,Medium,11.591609861449577,1,0,26,310,1,1
2000,Dog,Labrador,157,Orange,Large,19.97266936199636,1,1,1,126,0,0
2001,Cat,Siamese,58,White,Large,10.109184753591752,1,1,12,203,1,1
2002,Dog,Labrador,81,Orange,Large,2.740237585081342,0,0,24,426,1,0
2003,Rabbit,Rabbit,61,Brown,Medium,27.84190726651788,0,0,59,278,0,0
2004,Rabbit,Rabbit,49,Gray,Medium,24.56576653355698,0,0,53,318,1,0
2005,Dog,Golden Retriever,175,Black,Small,3.539691629069067,0,0,64,212,0,1
2006,Dog,Poodle,135,White,Medium,24.82453175880089,1,0,52,199,1,1
2007,Rabbit,Rabbit,93,Black,Medium,15.01866485916712,1,0,82,196,0,1
2008,Rabbit,Rabbit,135,White,Large,14.923127010616303,0,1,79,23,0,0
2009,Dog,Poodle,25,Brown,Large,5.464933921328612,1,0,54,379,0,0
2010,Rabbit,Rabbit,37,Orange,Small,19.282110933059275,1,1,44,148,0,0
2011,Rabbit,Rabbit,85,Black,Large,12.379080927048918,0,0,89,494,1,1
2012,Dog,Labrador,131,White,Small,24.47339716542163,1,0,51,119,0,1
2013,Dog,Labrador,55,Orange,Large,23.12258916804789,0,0,52,152,1,0
2014,Cat,Persian,168,White,Medium,22.593312302929203,1,0,51,117,0,1
2015,Bird,Parakeet,36,Brown,Medium,1.883276434044408,0,0,21,213,0,0
2016,Bird,Parakeet,178,White,Large,13.49729875903148,1,0,41,199,0,0
2017,Bird,Parakeet,32,Black,Medium,17.67033209793637,1,1,80,331,0,1
2018,Dog,Labrador,106,Gray,Large,19.515197048912167,0,0,48,57,0,0
2019,Cat,Persian,89,Brown,Large,29.76489286226961,1,0,51,169,0,1
2020,Cat,Persian,103,Orange,Medium,22.93963584956098,0,0,84,79,0,0
2022,Rabbit,Rabbit,25,Black,Medium,24.502660982853133,0,1,54,121,1,0
2023,Rabbit,Rabbit,138,White,Small,22.06280151069572,1,0,87,375,0,0
2024,Rabbit,Rabbit,85,Gray,Medium,24.74365750114156,0,0,76,493,0,0
2025,Dog,Labrador,147,Black,Small,19.636210121117017,0,0,59,394,1,0
2027,Rabbit,Rabbit,102,Brown,Medium,4.477733908886775,0,0,7,293,0,0
2028,Bird,Parakeet,80,Gray,Small,27.3247732069959,1,0,28,8,0,0
2029,Bird,Parakeet,98,Brown,Medium,27.192530030960786,1,0,5,297,0,1
2030,Cat,Persian,11,Orange,Small,10.133609795644023,1,0,22,457,1,1
2031,Rabbit,Rabbit,106,Gray,Small,29.9298951954332,1,0,38,239,1,0
2032,Bird,Parakeet,100,Brown,Large,22.70246416942997,1,0,24,496,0,0
2034,Cat,Siamese,20,Brown,Small,26.441982349598035,1,0,66,254,0,1
2035,Rabbit,Rabbit,169,Orange,Small,26.926208739587377,1,0,73,55,0,0
2036,Rabbit,Rabbit,149,Brown,Small,10.177182719470272,0,0,81,276,1,0
2037,Dog,Golden Retriever,124,Black,Large,9.632683998308789,0,0,51,263,0,0
2038,Rabbit,Rabbit,8,Black,Medium,12.385044760472226,0,0,23,18,0,1
2039,Cat,Persian,137,Orange,Large,22.293888885390743,1,1,13,366,1,0
2040,Bird,Parakeet,3,Brown,Small,23.010877112231103,1,0,27,493,0,0
2042,Bird,Parakeet,149,White,Small,6.639442056287098,1,0,62,381,1,0
2043,Rabbit,Rabbit,3,White,Medium,14.02341838760729,0,0,65,412,1,1
2044,Rabbit,Rabbit,133,Orange,Medium,18.47742886739065,1,1,30,433,0,0
2045,Dog,Golden Retriever,3,Black,Medium,18.62318120143064,1,0,42,414,0,1
2046,Dog,Golden Retriever,78,White,Large,25.29832483346152,0,0,26,294,0,0
2047,Dog,Labrador,162,Brown,Medium,16.776868993542692,1,0,42,448,1,1
2048,Cat,Siamese,78,Brown,Small,10.16413696312542,1,0,33,422,0,0
2049,Rabbit,Rabbit,28,Brown,Small,7.169082017777919,1,0,76,312,1,0
2050,Rabbit,Rabbit,137,Brown,Medium,6.654905388109573,1,1,8,216,0,0
2051,Cat,Siamese,36,White,Large,8.950757092496705,1,0,48,148,1,0
2053,Cat,Persian,47,White,Large,15.002788184505455,1,0,61,46,0,0
2054,Rabbit,Rabbit,96,Gray,Medium,16.057002263500344,0,0,2,183,1,0
2056,Bird,Parakeet,98,White,Large,26.29267340711569,1,0,17,390,0,0
2057,Rabbit,Rabbit,148,Brown,Medium,11.270471706025354,1,0,48,447,1,1
2058,Rabbit,Rabbit,19,Gray,Large,9.222892316379784,1,0,54,141,0,1
2059,Rabbit,Rabbit,69,Gray,Medium,8.580522180251451,1,0,24,22,1,1
2061,Dog,Poodle,104,Orange,Large,27.713719364141923,1,0,23,191,1,0
2062,Cat,Persian,149,Gray,Medium,13.977583801285736,1,1,31,391,1,0
2063,Cat,Persian,45,Brown,Small,7.708111285606511,1,1,6,48,0,0
2064,Dog,Labrador,92,Brown,Large,14.86198680657503,1,0,43,366,1,1
2065,Cat,Persian,164,Brown,Small,15.230136031882536,0,0,44,377,0,0
2066,Dog,Golden Retriever,109,Gray,Small,3.1904648055503206,1,1,23,328,0,0
2067,Bird,Parakeet,156,Gray,Medium,18.71122160969398,1,0,11,367,1,1
2068,Cat,Siamese,109,Black,Large,25.72048210950445,1,0,65,490,0,0
2069,Rabbit,Rabbit,104,Black,Large,10.866270915204703,1,0,6,73,1,0
2070,Rabbit,Rabbit,122,Gray,Small,10.796694256325358,0,0,22,380,1,0
2071,Cat,Siamese,122,Gray,Medium,1.3918956268792946,1,1,62,336,1,0
2072,Dog,Labrador,105,Brown,Medium,12.168077566707693,1,0,30,401,0,1
2073,Cat,Siamese,153,Orange,Medium,10.068685559102285,1,0,67,226,0,1
2074,Cat,Siamese,69,Gray,Medium,11.486612234336295,1,1,3,201,0,0
2075,Rabbit,Rabbit,50,Orange,Medium,8.750501869264792,1,0,74,211,0,1
2076,Bird,Parakeet,126,Black,Large,22.098556389674137,1,0,21,90,1,0
2077,Dog,Labrador,17,Orange,Medium,1.7966463128765606,0,1,47,457,0,1
2078,Cat,Siamese,13,Orange,Medium,26.589866406869863,1,0,66,110,0,1
2079,Bird,Parakeet,97,White,Small,3.339423254344144,0,0,61,217,1,0
2081,Cat,Siamese,80,Brown,Large,16.452566836214537,1,0,62,25,0,0
2082,Rabbit,Rabbit,161,Gray,Small,2.1681578952854297,1,1,15,368,0,0
2084,Cat,Persian,26,Orange,Medium,14.713500344105809,0,0,75,396,1,0
2085,Dog,Golden Retriever,69,Brown,Small,1.3647565620996662,1,1,4,41,0,0
2086,Cat,Persian,160,Gray,Medium,17.4439507215356,0,1,46,181,1,0
2087,Cat,Siamese,129,Gray,Large,28.92578184481026,0,0,15,196,0,0
2088,Dog,Labrador,79,Brown,Small,4.728807776838405,1,0,67,18,0,1
2090,Bird,Parakeet,79,Gray,Small,11.02405113071392,1,0,31,30,0,0
2091,Bird,Parakeet,95,White,Medium,6.348620526943684,1,0,82,328,0,1
2092,Cat,Siamese,179,Orange,Small,22.96532799782642,1,0,26,134,1,0
2093,Dog,Poodle,28,Brown,Medium,23.336634203846327,1,0,63,359,0,1
2094,Bird,Parakeet,159,White,Medium,20.30909400190401,1,1,44,74,0,0
